word_id,word,part_of_speech,meaning_number,definition_text,synonym
advisory,advisory,adj,1,able to offer advice,advising
advisory,advisory,adj,1,able to offer advice,helping
advisory,advisory,adj,1,able to offer advice,recommending
advisory,advisory,adj,1,able to offer advice,counselling
advisory,advisory,adj,1,able to offer advice,consultativen
advisory,advisory,adj,1,able to offer advice,pl-ries
advocate,advocate,vb,1,to recommend a course of action publicly,recommend
advocate,advocate,vb,1,to recommend a course of action publicly,support
advocate,advocate,vb,1,to recommend a course of action publicly,champion
advocate,advocate,vb,1,to recommend a course of action publicly,encourage
advocate,advocate,vb,1,to recommend a course of action publicly,propose
advocate,advocate,vb,1,to recommend a course of action publicly,promote
advocate,advocate,vb,1,to recommend a course of action publicly,advise
advocate,advocate,vb,1,to recommend a course of action publicly,endorsen
advocate,advocate,vb,2,a person who upholds or defends a cause or course of action,supporter
advocate,advocate,vb,2,a person who upholds or defends a cause or course of action,champion
advocate,advocate,vb,2,a person who upholds or defends a cause or course of action,defender
advocate,advocate,vb,2,a person who upholds or defends a cause or course of action,campaigner
advocate,advocate,vb,2,a person who upholds or defends a cause or course of action,promoter
advocate,advocate,vb,2,a person who upholds or defends a cause or course of action,counsellor
advocate,advocate,vb,2,a person who upholds or defends a cause or course of action,proponent
advocate,advocate,vb,3,a person who speaks on behalf of another in a court of law,lawyer
advocate,advocate,vb,3,a person who speaks on behalf of another in a court of law,attorney
advocate,advocate,vb,3,a person who speaks on behalf of another in a court of law,solicitor
advocate,advocate,vb,3,a person who speaks on behalf of another in a court of law,counsel
advocate,advocate,vb,3,a person who speaks on behalf of another in a court of law,barrister
aerate,aerate,n,derived,n,aeration
aerodynamics,aerodynamics,adj,derived,adj,aerodynamic
aerodynamics,aerodynamics,n,derived,n,aerodynamicist
aeronautics,aeronautics,adj,derived,adj,aeronautical
aesthetic,aesthetic,or,derived,or,aesthetically
aesthetic,aesthetic,adv,derived,adv,esthetically
aesthetic,aesthetic,or,derived,or,aestheticism
aesthetic,aesthetic,n,derived,n,estheticism
affable,affable,n,derived,n,affability
affable,affable,adv,derived,adv,affably
affair,affair,n,1,an event or happening:,matter
affair,affair,n,1,an event or happening:,business
affair,affair,n,1,an event or happening:,happening
affair,affair,n,1,an event or happening:,event
affair,affair,n,1,an event or happening:,activity
affair,affair,n,1,an event or happening:,incident
affair,affair,n,1,an event or happening:,episode
affair,affair,n,1,an event or happening:,topic
affair,affair,n,2,a sexual relationship outside marriage,relationship
affair,affair,n,2,a sexual relationship outside marriage,romance
affair,affair,n,2,a sexual relationship outside marriage,intrigue
affair,affair,n,2,a sexual relationship outside marriage,fling
affair,affair,n,2,a sexual relationship outside marriage,liaison
affair,affair,n,2,a sexual relationship outside marriage,flirtation
affair,affair,n,2,a sexual relationship outside marriage,amour
affair,affair,n,2,a sexual relationship outside marriage,dalliance
affect,affect,vb,1,to influence (someone or something):,influence
affect,affect,vb,1,to influence (someone or something):,concern
affect,affect,vb,1,to influence (someone or something):,alter
affect,affect,vb,1,to influence (someone or something):,change
affect,affect,vb,1,to influence (someone or something):,manipulate
affect,affect,vb,3,to move someone emotionally:,touch
affect,affect,vb,3,to move someone emotionally:,upset
affect,affect,vb,3,to move someone emotionally:,overcome
affect,affect,vb,3,to move someone emotionally:,stir
affect,affect,vb,3,to move someone emotionally:,disturb
affect,affect,vb,3,to move someone emotionally:,perturb
affect_2,affect,vb,1,to put on a show of:,assume
affect_2,affect,vb,1,to put on a show of:,adopt
affect_2,affect,vb,1,to put on a show of:,pretend
affect_2,affect,vb,1,to put on a show of:,imitate
affect_2,affect,vb,1,to put on a show of:,simulate
affect_2,affect,vb,1,to put on a show of:,contrive
affected,affected,adj,1,behaving or speaking in a manner put on to impress others,pretended
affected,affected,adj,1,behaving or speaking in a manner put on to impress others,artificial
affected,affected,adj,1,behaving or speaking in a manner put on to impress others,contrived
affected,affected,adj,1,behaving or speaking in a manner put on to impress others,put-on
affected,affected,adj,1,behaving or speaking in a manner put on to impress others,mannered
affected,affected,adj,1,behaving or speaking in a manner put on to impress others,unnatural
affected,affected,adj,1,behaving or speaking in a manner put on to impress others,feigned
affected,affected,adj,1,behaving or speaking in a manner put on to impress others,insincere
affected,affected,adj,2,pretended:,pretended
affected,affected,adj,2,pretended:,artificial
affected,affected,adj,2,pretended:,contrived
affected,affected,adj,2,pretended:,put-on
affected,affected,adj,2,pretended:,mannered
affected,affected,adj,2,pretended:,unnatural
affected,affected,adj,2,pretended:,feigned
affected,affected,adj,2,pretended:,insincere
affection,affection,n,1,fondness or tenderness for a person or thing,fondness
affection,affection,n,1,fondness or tenderness for a person or thing,liking
affection,affection,n,1,fondness or tenderness for a person or thing,feeling
affection,affection,n,1,fondness or tenderness for a person or thing,love
affection,affection,n,1,fondness or tenderness for a person or thing,care
affection,affection,n,1,fondness or tenderness for a person or thing,warmth
affection,affection,n,1,fondness or tenderness for a person or thing,attachment
affection,affection,n,1,fondness or tenderness for a person or thing,goodwill
affection,affection,n,1,fondness or tenderness for a person or thing,aroha
affectionate,affectionate,adj,1,"SKM:affectionate| having or displaying tenderness, affection, or warmth",fond
affectionate,affectionate,adj,1,"SKM:affectionate| having or displaying tenderness, affection, or warmth",loving
affectionate,affectionate,adj,1,"SKM:affectionate| having or displaying tenderness, affection, or warmth",kind
affectionate,affectionate,adj,1,"SKM:affectionate| having or displaying tenderness, affection, or warmth",caring
affectionate,affectionate,adj,1,"SKM:affectionate| having or displaying tenderness, affection, or warmth",friendly
affectionate,affectionate,adj,1,"SKM:affectionate| having or displaying tenderness, affection, or warmth",attached
affectionate,affectionate,adj,1,"SKM:affectionate| having or displaying tenderness, affection, or warmth",devoted
affectionate,affectionate,adj,1,"SKM:affectionate| having or displaying tenderness, affection, or warmth",tender
affectionate,affectionate,adv,derived,adv,affectionately
affiliate,affiliate,vb,1,(of a group) to link up with a larger group,associate
affiliate,affiliate,vb,1,(of a group) to link up with a larger group,unite
affiliate,affiliate,vb,1,(of a group) to link up with a larger group,join
affiliate,affiliate,vb,1,(of a group) to link up with a larger group,link
affiliate,affiliate,vb,1,(of a group) to link up with a larger group,ally
affiliate,affiliate,vb,1,(of a group) to link up with a larger group,combine
affiliate,affiliate,vb,1,(of a group) to link up with a larger group,incorporate
affiliate,affiliate,vb,1,(of a group) to link up with a larger group,amalgamaten
affiliate,affiliate,n,derived,n,affiliation
affinity,affinity,pl,1,a feeling of closeness to and understanding of a person,attraction
affinity,affinity,pl,1,a feeling of closeness to and understanding of a person,liking
affinity,affinity,pl,1,a feeling of closeness to and understanding of a person,leaning
affinity,affinity,pl,1,a feeling of closeness to and understanding of a person,sympathy
affinity,affinity,pl,1,a feeling of closeness to and understanding of a person,inclination
affinity,affinity,pl,1,a feeling of closeness to and understanding of a person,rapport
affinity,affinity,pl,1,a feeling of closeness to and understanding of a person,fondness
affinity,affinity,pl,1,a feeling of closeness to and understanding of a person,partiality
affinity,affinity,pl,1,a feeling of closeness to and understanding of a person,aroha
affinity,affinity,pl,2,"a close similarity in appearance, structure, or quality",similarity
affinity,affinity,pl,2,"a close similarity in appearance, structure, or quality",relationship
affinity,affinity,pl,2,"a close similarity in appearance, structure, or quality",connection
affinity,affinity,pl,2,"a close similarity in appearance, structure, or quality",correspondence
affinity,affinity,pl,2,"a close similarity in appearance, structure, or quality",analogy
affinity,affinity,pl,2,"a close similarity in appearance, structure, or quality",resemblance
affinity,affinity,pl,2,"a close similarity in appearance, structure, or quality",closeness
affinity,affinity,pl,2,"a close similarity in appearance, structure, or quality",likeness
affirm,affirm,vb,1,to declare to be true,declare
affirm,affirm,vb,1,to declare to be true,state
affirm,affirm,vb,1,to declare to be true,maintain
affirm,affirm,vb,1,to declare to be true,swear
affirm,affirm,vb,1,to declare to be true,assert
affirm,affirm,vb,1,to declare to be true,testify
affirm,affirm,vb,1,to declare to be true,pronounce
affirm,affirm,vb,1,to declare to be true,certify
affirm,affirm,vb,2,to state clearly one's support for (an idea or belief),confirm
affirm,affirm,vb,2,to state clearly one's support for (an idea or belief),prove
affirm,affirm,vb,2,to state clearly one's support for (an idea or belief),endorse
affirm,affirm,vb,2,to state clearly one's support for (an idea or belief),ratify
affirm,affirm,vb,2,to state clearly one's support for (an idea or belief),verify
affirm,affirm,vb,2,to state clearly one's support for (an idea or belief),validate
affirm,affirm,vb,2,to state clearly one's support for (an idea or belief),substantiate
